anno1,anno2,anno3,anno4,anno5,anno6,anno7,anno8,anno9,anno10,anno11,anno12,anno13,anno14,anno15,anno16,anno17,anno18,anno19,anno20
0.0002759471009662873,0.0008189093711729344,0.001502452177572307,0.002139490161424135,0.0026567619258736556,0.003147066727465309,0.0036048417924725274,0.0040019890653658855,0.004327305606678745,0.004605259858822435,0.0048817341466085825,0.0050838930190804585,0.005273461912330208,0.005430310657897175,0.0055507045414893265,0.0056532670638186865,0.005755806082027547,0.0058406024750437295,0.005919411647572815,0.005988382033297137
0.0003274691976458268,0.0010609391624969331,0.0017445075114726095,0.002299561707548204,0.0028256792267773397,0.0033168909807408235,0.0037430465829396548,0.004092124811674337,0.004390381327054785,0.004687049778900447,0.004903974687915804,0.005107390023673899,0.005275695275109355,0.005404882937886143,0.005514936805681519,0.005624965452574453,0.00571595552199337,0.0058005210539010844,0.0058745291568602235,0.005937877217875954
0.0004893014001805121,0.0012530039836028922,0.0018731267908065473,0.0024609206949876817,0.003009716855710302,0.0034858303779745537,0.0038758308007569597,0.004209051716646249,0.004540498401434916,0.00478285326422507,0.0050101148360327434,0.005198150393146265,0.005342482634328548,0.005465438039266327,0.005588365266673096,0.005690022037623856,0.00578450112707144,0.005867185147636143,0.0059379594570742635,0.00600041788506754
0.0004350356529178304,0.0011457101116992697,0.0018193349322612538,0.0024482674758998135,0.002993904107584848,0.0034408532218018245,0.003822731764734536,0.004202576999566756,0.004480321035015332,0.0047407678250221946,0.004956260734218537,0.005121668676315473,0.005262578291061688,0.00540345561373387,0.005519956522646858,0.005628231649733535,0.005722989366885836,0.005804098291555734,0.00587567703208073,0.00594324820269683
0.0004136708485540012,0.001171977997889755,0.0018799745409701569,0.0024942039252156107,0.0029973396446168975,0.003427224679200701,0.003854820795647374,0.0041674804265533555,0.0044606683508329045,0.0047032511783754215,0.004889452786778715,0.005048076348456648,0.005206663558578256,0.005337809961496027,0.005459696507921926,0.005566366351695464,0.005657671593982717,0.005738248599199462,0.005814314237226916,0.005878631537890283
0.00045977227784138526,0.0012551592620702837,0.0019452050855062932,0.0025104445720880524,0.0029933917906367125,0.003473767562033502,0.0038250198433432843,0.004154396958506058,0.004426922616308387,0.004636107727752705,0.004814310739594717,0.00499247291288315,0.0051398071660355505,0.005276738586855723,0.005396575055234591,0.005499150416677988,0.005589673317960384,0.005675127998531093,0.0057473842041698975,0.00580450097468765
0.00047044445373804403,0.001263021953583226,0.0019122485467651048,0.002466955330045821,0.0030187085831617343,0.0034221523045499555,0.003800470499625792,0.004113489863222685,0.004353757113602977,0.0045584387344369875,0.004763073448648868,0.004932299621808826,0.005089577239436441,0.005227219820946548,0.0053450365234862475,0.0054490099298027716,0.005547162044889202,0.005630154566354428,0.0056957581330143595,0.005747210451903175
0.0004694456948839825,0.0012244180968331276,0.0018694753340889705,0.0025110979711818384,0.0029802544699860053,0.0034201930052170384,0.0037841968572975924,0.004063598756471657,0.004301618850748056,0.004539584398267517,0.004736374073497969,0.004919269016496545,0.00507933077531001,0.005216337422665883,0.00533724598237368,0.005451385080897069,0.005547895396297632,0.005624184449792711,0.0056840173050473905,0.005731811208375066
0.0004344934893495595,0.0011901235415908084,0.001941730249932193,0.002491307449017411,0.0030066582724168466,0.003433058030264311,0.0037603537483425274,0.004039174178352227,0.004317930711444856,0.004548453189120659,0.004762699161959596,0.004950197988712663,0.005110689700330893,0.0052523238624047645,0.005386028172656214,0.005499081852943848,0.005588448033413594,0.0056585371680370165,0.005714523687654936,0.005760834148386581
0.0004905406060663715,0.0013790632584199112,0.0020287538282151353,0.0026379831970028684,0.003142057787611036,0.0035289751159203616,0.003858586687042807,0.004188122721508111,0.004460638175426306,0.004713912125658869,0.004935566553447907,0.005125294132652828,0.0052927289891450706,0.005450789457548657,0.005584437487499282,0.005690082999733877,0.005772939875684593,0.005839125142999106,0.005893871718494421,0.005943056588418433
0.0005587420325497536,0.001351118060089894,0.002094146771824106,0.0027089265458570184,0.00318081890484388,0.003582819979662602,0.003984728928415314,0.00431709440031536,0.004625992537205252,0.004896326851944527,0.005127722523229377,0.005331929529806205,0.005524703339197104,0.005687703234815444,0.005816550681898257,0.005917604637846716,0.005998325555826002,0.006065095609185518,0.006125082491645197,0.00619527162894383
0.0004745408378240903,0.0013531235639607144,0.0020800603314280607,0.002638042100711323,0.0031133820097166507,0.0035886129856902583,0.003981613360728365,0.00434686515103109,0.004666517750535032,0.004940127957628051,0.005181589351651069,0.0054095317397548845,0.005602268427302392,0.005754622084066945,0.005874111760174974,0.005969558952261221,0.006048510161788475,0.006119440716545711,0.006202434768618182,0.006300873782244107
0.0005283803030170219,0.0013535674002734595,0.001986964109757617,0.002526549362941093,0.003066010960070476,0.003512127944671829,0.003926745939105795,0.004289601709400812,0.004600192152304725,0.004874288656636922,0.005133038971655947,0.005351825301980466,0.005524770566834734,0.005660410065883906,0.005768757579593161,0.005858379569194349,0.005938896859289378,0.006033108108443601,0.006144851808234399,0.006255209643039387
0.00048691716388051453,0.0012267448894282725,0.001856997817213378,0.0024871063107507513,0.0030081852950647643,0.003492472445913826,0.003916299654390913,0.004279079279718631,0.004599232811216812,0.0049014615000920565,0.005157010969676061,0.005359016600626671,0.00551744789743229,0.005644001277700959,0.005748682643633076,0.005842729427751655,0.005952771196423844,0.006083291431250839,0.006212192931207543,0.006319180188283196
0.0004284217758906153,0.0011479180361910477,0.0018672494104647406,0.0024621127804020115,0.0030149746213965173,0.0034988154384229322,0.003912964381219249,0.004278451407903018,0.0046234754479585445,0.004915210526974538,0.005145820000760511,0.005326685048015089,0.005471158290133422,0.005590662457414311,0.005698026194230894,0.005823649793179855,0.005972651593427862,0.006119805447186059,0.006241942018032711,0.006352518296708386
0.00042344658321932425,0.0012182836257319432,0.0018755876980552668,0.002486481489609752,0.003021109364614465,0.0034787300560299157,0.0038825809622403894,0.00426382095454628,0.004586178432191948,0.004840994166184518,0.005040843977266213,0.005200482064237591,0.00533253016096545,0.005451163489214977,0.005589973352692992,0.005754615344511801,0.005917215417438687,0.006052172231817045,0.006174355311073622,0.006283839924844004
0.0004847576530259686,0.00125559917647544,0.001972013878248426,0.0025989890986978007,0.0031356555302411745,0.0036092644137056943,0.004056356754743837,0.004434395686231678,0.004733226253179859,0.004967596523077602,0.005154809217084837,0.005309666246481479,0.005448791347527199,0.005611578117210522,0.005804659050588547,0.005995345360327854,0.006153613536010374,0.006296901543676267,0.0064252976544362855,0.0065393914828006106
0.00046908608194977017,0.0013370245097073432,0.0020966067540876703,0.0027467796465077657,0.0033205581419363406,0.003862211771576763,0.004320207001175889,0.00468224107418001,0.004966181315865088,0.005192990021619967,0.00538059974862459,0.005549150200149941,0.005746366829832463,0.00598028492410294,0.006211301925094742,0.006403044265426376,0.006576638090039791,0.006732190339634123,0.006870415333848096,0.007035442323657603
0.0005194757824146088,0.001352323201051744,0.002065208236380174,0.002694330286457896,0.003288228880822071,0.0037903998406381943,0.004187353752332318,0.0044986813262509855,0.004747366766846669,0.004953072308284763,0.005137880220135748,0.005354119293861597,0.005610599855942952,0.005863899501058113,0.006074136265240144,0.0062644740065318436,0.00643502998055086,0.006586587406325281,0.006767532002496604,0.006983502467309925
0.00045736488187922154,0.0012310576947212565,0.00191384269429883,0.0025583997424136885,0.003103404958084579,0.0035342183056614198,0.003872101546918474,0.004141999396518718,0.0043652512409049745,0.004565822926477778,0.004800506794010826,0.00507886467456952,0.005353770311816836,0.005581939883882361,0.005788513083138993,0.005973617166892121,0.006138102161307086,0.00633448099750451,0.0065688733442806485,0.0067601762109037325
0.00045643039312960555,0.0012221005694044089,0.0019449021964972723,0.002556067116364566,0.003039178098569472,0.0034180779294879127,0.003720739432314515,0.003971092441168922,0.004196012083432996,0.004459184880629847,0.004771333401184216,0.005079610600976705,0.00533547831419835,0.005567128010642079,0.005774702395732745,0.0059591546826842515,0.006179372493885359,0.006442218381807008,0.006656744037320518,0.006842522869814193
