vol_alfa,mediana,media,p5,p95,perdita
0.0,1.5538784388180993,1.5538784388180993,1.5538784388180993,1.5538784388180993,0.0
2.0,1.559110995672511,1.5644770902969203,1.1210854367859946,1.99162888243532,0.005232556854411818
5.0,1.5578308049924265,1.5353161123324086,0.5772619182048426,2.4723456996963673,0.00395236617432726
10.0,1.487734495142223,1.5353726980407174,-0.5661916450004946,3.6814788525661255,-0.0661439436758764
15.0,1.2231542644235898,1.3797630697226577,-1.7528597190609214,4.249697490640837,-0.3307241743945095
20.0,1.3698684976408853,1.3965875597058997,-2.8711394838462923,5.7576297463089725,-0.18400994117721403
